Title,ASIN,Stars,Review,Price,clean_review,predicted_sentiment
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,4.0,"صوتها كويس و المايك صوته كويس .
كويسة بالنسبة لسعرها",220,صوتها كويس و المايك صوته كويس كويسة بالنسبة لسعرها,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,3.0,البلوتوث مش كويس,220,البلوتوث مش كويس,محايد
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,3.0,بتخلص شحن بسرعه و بدون اذن اللي بتيجي معاها,220,بتخلص شحن بسرعه و بدون اذن اللي بتيجي معاها,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,3.0,السماعة اليمني لا تعمل مثل اليسرا,220,السماعة اليمني لا تعمل مثل اليسرا,محايد
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,4.0,جيد,220,جيد,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,بجد حلوه جدا,220,بجد حلوه جدا,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,3.0,لانا اشتريت اسماعه من اسبوعين,220,لانا اشتريت اسماعه من اسبوعين,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,والله بصراحة مكنتش متخيل أن السماعات هتكون جميلة كده صوت تحفة نقاء ممتاز كل حاجة شغالة تمام كل حاجة جديده ممتازة مقابل السعر حاجة ولا اروع من كده شكرا شكرا للبائع الممتاز,220,والله بصراحة مكنتش متخيل أن السماعات هتكون جميلة كده صوت تحفة نقاء ممتاز كل حاجة شغالة تمام كل حاجة جديده ممتازة مقابل السعر حاجة ولا اروع من كده شكرا شكرا للبائع الممتاز,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,2.0,السماعة واحدة عاليه و واحدة واطيه وتستخدمها اسبوع وهتبوظ والله العظيم محدش يشتريها في بدلها كتير بنفس السعر أو أكثر شويه,220,السماعة واحدة عاليه و واحدة واطيه وتستخدمها اسبوع وهتبوظ والله العظيم محدش يشتريها في بدلها كتير بنفس السعر أو أكثر شويه,محايد
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,حاجه بسم الله ماشاء الله,220,حاجه بسم الله ماشاء الله,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,حلوة جدا سهلة,220,حلوة جدا سهلة,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,اني المنتج سئ جدا,220,اني المنتج سئ جدا,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,2.0,حلوه مقابله للسعر الصوت كويس بس لكن الشحن بيخلص بسرعه,220,حلوه مقابله للسعر الصوت كويس بس لكن الشحن بيخلص بسرعه,محايد
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,حلوه,220,حلوه,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,حلوة جدا بالنسبه لسعرها والصوت والميك كلها ماشاء الله حلوة,220,حلوة جدا بالنسبه لسعرها والصوت والميك كلها ماشاء الله حلوة,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,تحفه والله العظيم تستاهل 5 نجوم,220,تحفه والله العظيم تستاهل نجوم,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,2.0,معفنه,220,معفنه,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,حلوة عجبتني على سعرها ممتازة طبعا مش احسن سماعة فى الحياة بس جميلة,220,حلوة عجبتني على سعرها ممتازة طبعا مش احسن سماعة فى الحياة بس جميلة,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,2.0,غير مريحة توجع الاذن وعلى طول بتقع,220,غير مريحة توجع الاذن وعلى طول بتقع,محايد
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,جميل جداً,220,جميل جدا,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,المنتج جيد جداااا و ممتاززززززززززززززز. جدااااا و أنا انصح 💯💯💯💯كل شخص بشرائها,220,المنتج جيد جداااا و ممتاززززززززززززززز جدااااا و أنا انصح كل شخص بشرائها,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,السماعه تحفه وصوته السبيكر واضح,220,السماعه تحفه وصوته السبيكر واضح,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,وصلت ناقصة قطع وشحن بطئ جدا وفضت شحن في نص ساعة مقرفة جدا محدش يشتريها,220,وصلت ناقصة قطع وشحن بطئ جدا وفضت شحن في نص ساعة مقرفة جدا محدش يشتريها,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,5.0,المنتج رائع جدا وسمعات جيده,220,المنتج رائع جدا وسمعات جيده,إيجابي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,"البوكس بتاع السماعه كان نضيف وعليه الورق بتاعه بس مكانش متبرشم والسماعات عليها تراب ومبصمه كأن فيه حد استعملها دا غير ان تصميمها سيئ اصلا والبوكس لما بحركه بسمع صوت حاجه بتتحرك جوه اعتقد دي هتكون البطاريه مش متثبته اصلا..
الميزة الوحيدة ان صوتها كويس",220,البوكس بتاع السماعه كان نضيف وعليه الورق بتاعه بس مكانش متبرشم والسماعات عليها تراب ومبصمه كأن فيه حد استعملها دا غير ان تصميمها سيئ اصلا والبوكس لما بحركه بسمع صوت حاجه بتتحرك جوه اعتقد دي هتكون البطاريه مش متثبته اصلا الميزة الوحيدة ان صوتها كويس,محايد
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,بايظة وكل مجيبها تطلع بايظة جبت تلاته واحدة بس الي شغاله,220,بايظة وكل مجيبها تطلع بايظة جبت تلاته واحدة بس الي شغاله,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,"احدي السماعتين تالفة لا تشحن ولا تتصل بالموبايل
وطلبت الارجاع شركة الشحن رفضت استلام المنتج",220,احدي السماعتين تالفة لا تشحن ولا تتصل بالموبايل وطلبت الارجاع شركة الشحن رفضت استلام المنتج,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,سيءه الجانب الشمال لا يعمل ومفتوحه,220,سيءه الجانب الشمال لا يعمل ومفتوحه,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,مش بتشحن جربت كل حاجه,220,مش بتشحن جربت كل حاجه,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,سماعة أعلى من الأخرى ومتعبة جدآ فى الأذن وجودة صوت مش حلوة تم الإرجاع,220,سماعة أعلى من الأخرى ومتعبة جدآ فى الأذن وجودة صوت مش حلوة تم الإرجاع,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,مستعملة والفلوس مرجعتش,220,مستعملة والفلوس مرجعتش,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,سيء,220,سيء,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,اسواء سماعة ممكن حد يشتريها الها عندي شهر وحاليا مابتشتغل,220,اسواء سماعة ممكن حد يشتريها الها عندي شهر وحاليا مابتشتغل,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,رديئه جدا,220,رديئه جدا,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,كوبي صوت ضعيف جدا,220,كوبي صوت ضعيف جدا,سلبي
Wireless Earbuds Bluetooth 5.3 Headphones Deep Bass with Mic 140H Playtime LED Display with Charging Case IPX4 Waterproof Stereo Earphones In-Ear CVC 8.0 Noise Reduction Headset For Sport/Work M90 Pro,B0CSZ4W59B,1.0,السماعة جت من غير جلد التغيير,220,السماعة جت من غير جلد التغيير,إيجابي
